,index,date,qty,action_type,order_balance,order_id,product_id,product_name,manufacturer,product_group_code,product_group_name,model_name
896,2273,2021-09-15,6,order,6,0646e22dda029e8231b88bd53d32fca9,228.0,Зерноуборочный комбайн John Deere T670 [397hp] (Combine walker; Class VII),John Deere,HARV,Зерноуборочные комбайны,HARV-T670 [397hp]
897,2274,2021-09-15,10,order,10,4a071a3ed536b3e7e04e51b00d59e84f,214.0,Зерноуборочный комбайн John Deere 9870 STS [440hp] (Combine rotary; Class VIII),John Deere,HARV,Зерноуборочные комбайны,HARV-9870 STS [440hp]
898,2275,2021-09-15,4,order,4,57696e77f609974a4eda15709628b8d8,106.0,Борона KUHN TDH 8210-38Q,KUHN,TL,Прицепное оборудование,TL-TDH 8210-38Q
899,623,2021-09-15,0,empty,0,,,,,,,
900,624,2021-09-16,0,empty,0,,,,,,,
901,625,2021-09-17,0,empty,0,,,,,,,
902,626,2021-09-18,0,empty,0,,,,,,,
903,627,2021-09-19,0,empty,0,,,,,,,
904,628,2021-09-20,0,empty,0,,,,,,,
905,629,2021-09-21,0,empty,0,,,,,,,
906,630,2021-09-22,0,empty,0,,,,,,,
907,2276,2021-09-22,7,order,7,de9ce44d0d3ea086f4da063838c246c3,102.0,Борона KUHN TDH 8210-31,KUHN,TL,Прицепное оборудование,TL-TDH 8210-31
908,2277,2021-09-22,7,order,7,d7d93b4b0b03e542b6a66df830353f44,11.0,Прицепные опрыскиватели John Deere M740,John Deere,SPR,Опрыскиватели,SPR-M740
909,2278,2021-09-22,4,order,4,6914457fe1cffe3de36cf9ec93d3fa28,1.0,Самоходный опрыскиватель John Deere R4038,John Deere,SPR,Опрыскиватели,SPR-R4038
910,2279,2021-09-22,6,order,6,2015b627e7c5eea27ec0bb1e1e8dca37,184.0,Трактор John Deere 7830 [205hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-7830 [205hp]
911,631,2021-09-23,0,empty,0,,,,,,,
912,632,2021-09-24,0,empty,0,,,,,,,
913,633,2021-09-25,0,empty,0,,,,,,,
914,634,2021-09-26,0,empty,0,,,,,,,
915,635,2021-09-27,0,empty,0,,,,,,,
916,636,2021-09-28,0,empty,0,,,,,,,
917,2281,2021-09-29,6,order,6,3abc68f693d87567c3646b0bbb3097b6,66.0,Почвообрабатывающая техника John Deere 913,John Deere,TL,Прицепное оборудование,TL-913
918,2283,2021-09-29,8,order,8,4a3cb548e6e5e4acc164174c64fbbceb,155.0,Трактор John Deere 9410R [410hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9410R [410hp]
919,637,2021-09-29,0,empty,0,,,,,,,
920,2280,2021-09-29,3,order,3,ed28f32b36a9ff89b3b42fa9108fe962,153.0,Разбрасыватель KUHN 	PSC 181,KUHN,TL,Прицепное оборудование,TL-	PSC 181
921,2282,2021-09-29,1,order,1,b55c52cc84abcb8a847722b58d04aac1,186.0,Трактор John Deere 8245R [245hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-8245R [245hp]
922,638,2021-09-30,0,empty,0,,,,,,,
923,639,2021-10-01,0,empty,0,,,,,,,
924,640,2021-10-02,0,empty,0,,,,,,,
925,641,2021-10-03,0,empty,0,,,,,,,
926,642,2021-10-04,0,empty,0,,,,,,,
927,643,2021-10-05,0,empty,0,,,,,,,
928,644,2021-10-06,0,empty,0,,,,,,,
929,2285,2021-10-06,4,order,4,8fd6ee1e85bcbd546671538fe16c0a6d,104.0,Борона KUHN TDH 8210-36Q,KUHN,TL,Прицепное оборудование,TL-TDH 8210-36Q
930,2286,2021-10-06,2,order,2,2bef99916f3bb7be4b61ac9860f77e3a,63.0,Сеялки точного высева John Deere DB83 (междурядье 70 см),John Deere,TL,Прицепное оборудование,TL-DB83 (междурядье 70 см)
931,2284,2021-10-06,9,order,9,eeb4aa4f9653b8d272945ac035868446,5.0,Самоходный опрыскиватель John Deere M4030,John Deere,SPR,Опрыскиватели,SPR-M4030
932,645,2021-10-07,0,empty,0,,,,,,,
933,646,2021-10-08,0,empty,0,,,,,,,
934,647,2021-10-09,0,empty,0,,,,,,,
935,648,2021-10-10,0,empty,0,,,,,,,
936,649,2021-10-11,0,empty,0,,,,,,,
937,650,2021-10-12,0,empty,0,,,,,,,
938,2288,2021-10-13,2,order,2,ad1ae07bf2259c0b141f98dc34c0fe33,50.0,Зерновые сеялки John Deere 455,John Deere,TL,Прицепное оборудование,TL-455
939,2289,2021-10-13,8,order,8,606e14d0bd8ff8949ba4603311eaefc0,19.0,Пресс-подборщик John Deere F440E,John Deere,TL,Прицепное оборудование,TL-F440E
940,651,2021-10-13,0,empty,0,,,,,,,
941,2287,2021-10-13,3,order,3,7f0cab3131a40f3b7826a1353acff640,192.0,Трактор John Deere 8330 [280hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8330 [280hp]
942,652,2021-10-14,0,empty,0,,,,,,,
943,653,2021-10-15,0,empty,0,,,,,,,
944,654,2021-10-16,0,empty,0,,,,,,,
945,655,2021-10-17,0,empty,0,,,,,,,
946,656,2021-10-18,0,empty,0,,,,,,,
947,657,2021-10-19,0,empty,0,,,,,,,
948,2290,2021-10-20,5,order,5,885a98ab5e3a5fefa860fe007e2d9aec,115.0,Рыхлитель KUHN RPR 4830-630,KUHN,TL,Прицепное оборудование,TL-RPR 4830-630
949,2291,2021-10-20,3,order,3,41b1b3a3da8b5b9e9eb320e211c820fa,195.0,Трактор John Deere 8370R [370hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8370R [370hp]
950,2292,2021-10-20,7,order,7,a92d0d39e04fe15e22228bac7904560c,147.0,Разбрасыватель KUHN 8141,KUHN,TL,Прицепное оборудование,TL-8141
951,2293,2021-10-20,2,order,2,c37743c82380f83ad44d7847aa4f643a,219.0,Зерноуборочный комбайн John Deere S690 [551hp] (Combine rotary; Class IX),John Deere,HARV,Зерноуборочные комбайны,HARV-S690 [551hp]
952,2294,2021-10-20,9,order,9,a164541bbdc7677b536983f677bdeb6d,202.0,Трактор John Deere 8370RT [370hp] (Tractor Track; CCH),John Deere,TR,Тракторы,TR-8370RT [370hp]
953,658,2021-10-20,0,empty,0,,,,,,,
954,659,2021-10-21,0,empty,0,,,,,,,
955,660,2021-10-22,0,empty,0,,,,,,,
956,661,2021-10-23,0,empty,0,,,,,,,
957,662,2021-10-24,0,empty,0,,,,,,,
958,663,2021-10-25,0,empty,0,,,,,,,
959,664,2021-10-26,0,empty,0,,,,,,,
960,665,2021-10-27,0,empty,0,,,,,,,
961,666,2021-10-28,0,empty,0,,,,,,,
962,667,2021-10-29,0,empty,0,,,,,,,
963,668,2021-10-30,0,empty,0,,,,,,,
964,669,2021-10-31,0,empty,0,,,,,,,
965,670,2021-11-01,0,empty,0,,,,,,,
966,671,2021-11-02,0,empty,0,,,,,,,
967,672,2021-11-03,0,empty,0,,,,,,,
968,673,2021-11-04,0,empty,0,,,,,,,
969,674,2021-11-05,0,empty,0,,,,,,,
970,675,2021-11-06,0,empty,0,,,,,,,
971,676,2021-11-07,0,empty,0,,,,,,,
972,677,2021-11-08,0,empty,0,,,,,,,
973,678,2021-11-09,0,empty,0,,,,,,,
974,679,2021-11-10,0,empty,0,,,,,,,
975,680,2021-11-11,0,empty,0,,,,,,,
976,681,2021-11-12,0,empty,0,,,,,,,
977,682,2021-11-13,0,empty,0,,,,,,,
978,683,2021-11-14,0,empty,0,,,,,,,
979,684,2021-11-15,0,empty,0,,,,,,,
980,685,2021-11-16,0,empty,0,,,,,,,
981,686,2021-11-17,0,empty,0,,,,,,,
982,687,2021-11-18,0,empty,0,,,,,,,
983,688,2021-11-19,0,empty,0,,,,,,,
984,689,2021-11-20,0,empty,0,,,,,,,
985,690,2021-11-21,0,empty,0,,,,,,,
986,691,2021-11-22,0,empty,0,,,,,,,
987,692,2021-11-23,0,empty,0,,,,,,,
988,693,2021-11-24,0,empty,0,,,,,,,
989,694,2021-11-25,0,empty,0,,,,,,,
990,695,2021-11-26,0,empty,0,,,,,,,
991,696,2021-11-27,0,empty,0,,,,,,,
992,697,2021-11-28,0,empty,0,,,,,,,
993,698,2021-11-29,0,empty,0,,,,,,,
994,699,2021-11-30,0,empty,0,,,,,,,
995,700,2021-12-01,0,empty,0,,,,,,,
996,701,2021-12-02,0,empty,0,,,,,,,
997,702,2021-12-03,0,empty,0,,,,,,,
998,703,2021-12-04,0,empty,0,,,,,,,
999,704,2021-12-05,0,empty,0,,,,,,,
1000,705,2021-12-06,0,empty,0,,,,,,,
1001,706,2021-12-07,0,empty,0,,,,,,,
1002,707,2021-12-08,0,empty,0,,,,,,,
1003,708,2021-12-09,0,empty,0,,,,,,,
1004,709,2021-12-10,0,empty,0,,,,,,,
1005,710,2021-12-11,0,empty,0,,,,,,,
1006,711,2021-12-12,0,empty,0,,,,,,,
1007,712,2021-12-13,0,empty,0,,,,,,,
1008,713,2021-12-14,0,empty,0,,,,,,,
1009,714,2021-12-15,0,empty,0,,,,,,,
1010,715,2021-12-16,0,empty,0,,,,,,,
1011,716,2021-12-17,0,empty,0,,,,,,,
1012,717,2021-12-18,0,empty,0,,,,,,,
1013,718,2021-12-19,0,empty,0,,,,,,,
1014,719,2021-12-20,0,empty,0,,,,,,,
1015,720,2021-12-21,0,empty,0,,,,,,,
1016,721,2021-12-22,0,empty,0,,,,,,,
1017,722,2021-12-23,0,empty,0,,,,,,,
1018,723,2021-12-24,0,empty,0,,,,,,,
1019,724,2021-12-25,0,empty,0,,,,,,,
1020,725,2021-12-26,0,empty,0,,,,,,,
1021,726,2021-12-27,0,empty,0,,,,,,,
1022,727,2021-12-28,0,empty,0,,,,,,,
1023,728,2021-12-29,0,empty,0,,,,,,,
1024,729,2021-12-30,0,empty,0,,,,,,,
1025,730,2021-12-31,0,empty,0,,,,,,,
1026,731,2022-01-01,0,empty,0,,,,,,,
1027,732,2022-01-02,0,empty,0,,,,,,,
1028,733,2022-01-03,0,empty,0,,,,,,,
1029,734,2022-01-04,0,empty,0,,,,,,,
1030,735,2022-01-05,0,empty,0,,,,,,,
1031,736,2022-01-06,0,empty,0,,,,,,,
1032,737,2022-01-07,0,empty,0,,,,,,,
1033,738,2022-01-08,0,empty,0,,,,,,,
1034,739,2022-01-09,0,empty,0,,,,,,,
1035,740,2022-01-10,0,empty,0,,,,,,,
1036,741,2022-01-11,0,empty,0,,,,,,,
1037,742,2022-01-12,0,empty,0,,,,,,,
1038,743,2022-01-13,0,empty,0,,,,,,,
1039,744,2022-01-14,0,empty,0,,,,,,,
1040,745,2022-01-15,0,empty,0,,,,,,,
1041,746,2022-01-16,0,empty,0,,,,,,,
1042,747,2022-01-17,0,empty,0,,,,,,,
1043,748,2022-01-18,0,empty,0,,,,,,,
1044,749,2022-01-19,0,empty,0,,,,,,,
1045,750,2022-01-20,0,empty,0,,,,,,,
1046,751,2022-01-21,0,empty,0,,,,,,,
1047,752,2022-01-22,0,empty,0,,,,,,,
1048,753,2022-01-23,0,empty,0,,,,,,,
1049,754,2022-01-24,0,empty,0,,,,,,,
1050,755,2022-01-25,0,empty,0,,,,,,,
1051,756,2022-01-26,0,empty,0,,,,,,,
1052,757,2022-01-27,0,empty,0,,,,,,,
1053,758,2022-01-28,0,empty,0,,,,,,,
1054,759,2022-01-29,0,empty,0,,,,,,,
1055,760,2022-01-30,0,empty,0,,,,,,,
1056,761,2022-01-31,0,empty,0,,,,,,,
1057,762,2022-02-01,0,empty,0,,,,,,,
1058,763,2022-02-02,0,empty,0,,,,,,,
1059,764,2022-02-03,0,empty,0,,,,,,,
1060,765,2022-02-04,0,empty,0,,,,,,,
1061,766,2022-02-05,0,empty,0,,,,,,,
1062,767,2022-02-06,0,empty,0,,,,,,,
1063,768,2022-02-07,0,empty,0,,,,,,,
1064,769,2022-02-08,0,empty,0,,,,,,,
1065,770,2022-02-09,0,empty,0,,,,,,,
1066,771,2022-02-10,0,empty,0,,,,,,,
1067,772,2022-02-11,0,empty,0,,,,,,,
1068,773,2022-02-12,0,empty,0,,,,,,,
1069,774,2022-02-13,0,empty,0,,,,,,,
1070,775,2022-02-14,0,empty,0,,,,,,,
1071,776,2022-02-15,0,empty,0,,,,,,,
1072,777,2022-02-16,0,empty,0,,,,,,,
1073,778,2022-02-17,0,empty,0,,,,,,,
1074,779,2022-02-18,0,empty,0,,,,,,,
1075,780,2022-02-19,0,empty,0,,,,,,,
1076,781,2022-02-20,0,empty,0,,,,,,,
1077,782,2022-02-21,0,empty,0,,,,,,,
1078,783,2022-02-22,0,empty,0,,,,,,,
1079,784,2022-02-23,0,empty,0,,,,,,,
1080,785,2022-02-24,0,empty,0,,,,,,,
1081,786,2022-02-25,0,empty,0,,,,,,,
1082,787,2022-02-26,0,empty,0,,,,,,,
1083,788,2022-02-27,0,empty,0,,,,,,,
1084,789,2022-02-28,0,empty,0,,,,,,,
1085,790,2022-03-01,0,empty,0,,,,,,,
1086,791,2022-03-02,0,empty,0,,,,,,,
1087,792,2022-03-03,0,empty,0,,,,,,,
1088,793,2022-03-04,0,empty,0,,,,,,,
1089,794,2022-03-05,0,empty,0,,,,,,,
1090,795,2022-03-06,0,empty,0,,,,,,,
1091,796,2022-03-07,0,empty,0,,,,,,,
1092,797,2022-03-08,0,empty,0,,,,,,,
1093,798,2022-03-09,0,empty,0,,,,,,,
1094,799,2022-03-10,0,empty,0,,,,,,,
1095,800,2022-03-11,0,empty,0,,,,,,,
1096,801,2022-03-12,0,empty,0,,,,,,,
1097,802,2022-03-13,0,empty,0,,,,,,,
1098,803,2022-03-14,0,empty,0,,,,,,,
1099,804,2022-03-15,0,empty,0,,,,,,,
1100,805,2022-03-16,0,empty,0,,,,,,,
1101,806,2022-03-17,0,empty,0,,,,,,,
1102,807,2022-03-18,0,empty,0,,,,,,,
1103,808,2022-03-19,0,empty,0,,,,,,,
1104,809,2022-03-20,0,empty,0,,,,,,,
1105,810,2022-03-21,0,empty,0,,,,,,,
1106,811,2022-03-22,0,empty,0,,,,,,,
1107,812,2022-03-23,0,empty,0,,,,,,,
1108,813,2022-03-24,0,empty,0,,,,,,,
1109,814,2022-03-25,0,empty,0,,,,,,,
1110,815,2022-03-26,0,empty,0,,,,,,,
1111,816,2022-03-27,0,empty,0,,,,,,,
1112,817,2022-03-28,0,empty,0,,,,,,,
1113,818,2022-03-29,0,empty,0,,,,,,,
1114,819,2022-03-30,0,empty,0,,,,,,,
1115,820,2022-03-31,0,empty,0,,,,,,,
1116,821,2022-04-01,0,empty,0,,,,,,,
1117,822,2022-04-02,0,empty,0,,,,,,,
1118,823,2022-04-03,0,empty,0,,,,,,,
1119,824,2022-04-04,0,empty,0,,,,,,,
1120,825,2022-04-05,0,empty,0,,,,,,,
1121,826,2022-04-06,0,empty,0,,,,,,,
1122,827,2022-04-07,0,empty,0,,,,,,,
1123,828,2022-04-08,0,empty,0,,,,,,,
1124,829,2022-04-09,0,empty,0,,,,,,,
1125,830,2022-04-10,0,empty,0,,,,,,,
1126,831,2022-04-11,0,empty,0,,,,,,,
1127,832,2022-04-12,0,empty,0,,,,,,,
1128,833,2022-04-13,0,empty,0,,,,,,,
1129,834,2022-04-14,0,empty,0,,,,,,,
1130,835,2022-04-15,0,empty,0,,,,,,,
1131,836,2022-04-16,0,empty,0,,,,,,,
1132,837,2022-04-17,0,empty,0,,,,,,,
1133,838,2022-04-18,0,empty,0,,,,,,,
1134,839,2022-04-19,0,empty,0,,,,,,,
1135,840,2022-04-20,0,empty,0,,,,,,,
1136,841,2022-04-21,0,empty,0,,,,,,,
1137,842,2022-04-22,0,empty,0,,,,,,,
1138,843,2022-04-23,0,empty,0,,,,,,,
1139,844,2022-04-24,0,empty,0,,,,,,,
1140,845,2022-04-25,0,empty,0,,,,,,,
1141,846,2022-04-26,0,empty,0,,,,,,,
1142,847,2022-04-27,0,empty,0,,,,,,,
1143,848,2022-04-28,0,empty,0,,,,,,,
1144,849,2022-04-29,0,empty,0,,,,,,,
1145,850,2022-04-30,0,empty,0,,,,,,,
1146,851,2022-05-01,0,empty,0,,,,,,,
1147,852,2022-05-02,0,empty,0,,,,,,,
1148,853,2022-05-03,0,empty,0,,,,,,,
1149,854,2022-05-04,0,empty,0,,,,,,,
1150,855,2022-05-05,0,empty,0,,,,,,,
1151,856,2022-05-06,0,empty,0,,,,,,,
1152,857,2022-05-07,0,empty,0,,,,,,,
1153,858,2022-05-08,0,empty,0,,,,,,,
1154,859,2022-05-09,0,empty,0,,,,,,,
1155,860,2022-05-10,0,empty,0,,,,,,,
1156,861,2022-05-11,0,empty,0,,,,,,,
1157,862,2022-05-12,0,empty,0,,,,,,,
1158,863,2022-05-13,0,empty,0,,,,,,,
1159,864,2022-05-14,0,empty,0,,,,,,,
1160,865,2022-05-15,0,empty,0,,,,,,,
1161,866,2022-05-16,0,empty,0,,,,,,,
1162,867,2022-05-17,0,empty,0,,,,,,,
1163,868,2022-05-18,0,empty,0,,,,,,,
1164,869,2022-05-19,0,empty,0,,,,,,,
1165,870,2022-05-20,0,empty,0,,,,,,,
1166,871,2022-05-21,0,empty,0,,,,,,,
1167,872,2022-05-22,0,empty,0,,,,,,,
1168,873,2022-05-23,0,empty,0,,,,,,,
1169,874,2022-05-24,0,empty,0,,,,,,,
1170,875,2022-05-25,0,empty,0,,,,,,,
1171,876,2022-05-26,0,empty,0,,,,,,,
1172,877,2022-05-27,0,empty,0,,,,,,,
1173,878,2022-05-28,0,empty,0,,,,,,,
1174,879,2022-05-29,0,empty,0,,,,,,,
1175,880,2022-05-30,0,empty,0,,,,,,,
1176,881,2022-05-31,0,empty,0,,,,,,,
1177,882,2022-06-01,0,empty,0,,,,,,,
1178,883,2022-06-02,0,empty,0,,,,,,,
1179,884,2022-06-03,0,empty,0,,,,,,,
1180,885,2022-06-04,0,empty,0,,,,,,,
1181,886,2022-06-05,0,empty,0,,,,,,,
1182,887,2022-06-06,0,empty,0,,,,,,,
1183,888,2022-06-07,0,empty,0,,,,,,,
1184,889,2022-06-08,0,empty,0,,,,,,,
1185,890,2022-06-09,0,empty,0,,,,,,,
1186,891,2022-06-10,0,empty,0,,,,,,,
1187,892,2022-06-11,0,empty,0,,,,,,,
1188,893,2022-06-12,0,empty,0,,,,,,,
1189,894,2022-06-13,0,empty,0,,,,,,,
1190,895,2022-06-14,0,empty,0,,,,,,,
1191,896,2022-06-15,0,empty,0,,,,,,,
1192,897,2022-06-16,0,empty,0,,,,,,,
1193,898,2022-06-17,0,empty,0,,,,,,,
1194,899,2022-06-18,0,empty,0,,,,,,,
1195,900,2022-06-19,0,empty,0,,,,,,,
1196,901,2022-06-20,0,empty,0,,,,,,,
1197,902,2022-06-21,0,empty,0,,,,,,,
1198,903,2022-06-22,0,empty,0,,,,,,,
1199,904,2022-06-23,0,empty,0,,,,,,,
1200,905,2022-06-24,0,empty,0,,,,,,,
1201,906,2022-06-25,0,empty,0,,,,,,,
1202,907,2022-06-26,0,empty,0,,,,,,,
1203,908,2022-06-27,0,empty,0,,,,,,,
1204,909,2022-06-28,0,empty,0,,,,,,,
1205,910,2022-06-29,0,empty,0,,,,,,,
1206,911,2022-06-30,0,empty,0,,,,,,,
1207,912,2022-07-01,0,empty,0,,,,,,,
1208,913,2022-07-02,0,empty,0,,,,,,,
1209,914,2022-07-03,0,empty,0,,,,,,,
1210,915,2022-07-04,0,empty,0,,,,,,,
1211,916,2022-07-05,0,empty,0,,,,,,,
1212,917,2022-07-06,0,empty,0,,,,,,,
1213,918,2022-07-07,0,empty,0,,,,,,,
1214,919,2022-07-08,0,empty,0,,,,,,,
1215,920,2022-07-09,0,empty,0,,,,,,,
1216,921,2022-07-10,0,empty,0,,,,,,,
1217,922,2022-07-11,0,empty,0,,,,,,,
1218,923,2022-07-12,0,empty,0,,,,,,,
1219,924,2022-07-13,0,empty,0,,,,,,,
1220,925,2022-07-14,0,empty,0,,,,,,,
1221,926,2022-07-15,0,empty,0,,,,,,,
1222,927,2022-07-16,0,empty,0,,,,,,,
1223,928,2022-07-17,0,empty,0,,,,,,,
1224,929,2022-07-18,0,empty,0,,,,,,,
1225,930,2022-07-19,0,empty,0,,,,,,,
1226,931,2022-07-20,0,empty,0,,,,,,,
1227,932,2022-07-21,0,empty,0,,,,,,,
1228,933,2022-07-22,0,empty,0,,,,,,,
1229,934,2022-07-23,0,empty,0,,,,,,,
1230,935,2022-07-24,0,empty,0,,,,,,,
1231,936,2022-07-25,0,empty,0,,,,,,,
1232,937,2022-07-26,0,empty,0,,,,,,,
1233,938,2022-07-27,0,empty,0,,,,,,,
1234,939,2022-07-28,0,empty,0,,,,,,,
1235,940,2022-07-29,0,empty,0,,,,,,,
1236,941,2022-07-30,0,empty,0,,,,,,,
1237,942,2022-07-31,0,empty,0,,,,,,,
1238,943,2022-08-01,0,empty,0,,,,,,,
1239,944,2022-08-02,0,empty,0,,,,,,,
1240,945,2022-08-03,0,empty,0,,,,,,,
1241,946,2022-08-04,0,empty,0,,,,,,,
1242,947,2022-08-05,0,empty,0,,,,,,,
1243,948,2022-08-06,0,empty,0,,,,,,,
1244,949,2022-08-07,0,empty,0,,,,,,,
1245,950,2022-08-08,0,empty,0,,,,,,,
1246,951,2022-08-09,0,empty,0,,,,,,,
1247,952,2022-08-10,0,empty,0,,,,,,,
1248,953,2022-08-11,0,empty,0,,,,,,,
1249,954,2022-08-12,0,empty,0,,,,,,,
1250,955,2022-08-13,0,empty,0,,,,,,,
1251,956,2022-08-14,0,empty,0,,,,,,,
1252,957,2022-08-15,0,empty,0,,,,,,,
1253,958,2022-08-16,0,empty,0,,,,,,,
1254,959,2022-08-17,0,empty,0,,,,,,,
1255,960,2022-08-18,0,empty,0,,,,,,,
1256,961,2022-08-19,0,empty,0,,,,,,,
1257,962,2022-08-20,0,empty,0,,,,,,,
1258,963,2022-08-21,0,empty,0,,,,,,,
1259,964,2022-08-22,0,empty,0,,,,,,,
1260,965,2022-08-23,0,empty,0,,,,,,,
1261,966,2022-08-24,0,empty,0,,,,,,,
1262,967,2022-08-25,0,empty,0,,,,,,,
1263,968,2022-08-26,0,empty,0,,,,,,,
1264,969,2022-08-27,0,empty,0,,,,,,,
1265,970,2022-08-28,0,empty,0,,,,,,,
1266,971,2022-08-29,0,empty,0,,,,,,,
1267,972,2022-08-30,0,empty,0,,,,,,,
1268,973,2022-08-31,0,empty,0,,,,,,,
1269,974,2022-09-01,0,empty,0,,,,,,,
1270,975,2022-09-02,0,empty,0,,,,,,,
1271,976,2022-09-03,0,empty,0,,,,,,,
1272,977,2022-09-04,0,empty,0,,,,,,,
1273,978,2022-09-05,0,empty,0,,,,,,,
1274,979,2022-09-06,0,empty,0,,,,,,,
1275,980,2022-09-07,0,empty,0,,,,,,,
1276,981,2022-09-08,0,empty,0,,,,,,,
1277,982,2022-09-09,0,empty,0,,,,,,,
1278,983,2022-09-10,0,empty,0,,,,,,,
1279,984,2022-09-11,0,empty,0,,,,,,,
1280,985,2022-09-12,0,empty,0,,,,,,,
1281,986,2022-09-13,0,empty,0,,,,,,,
1282,987,2022-09-14,0,empty,0,,,,,,,
1283,988,2022-09-15,0,empty,0,,,,,,,
1284,989,2022-09-16,0,empty,0,,,,,,,
1285,990,2022-09-17,0,empty,0,,,,,,,
1286,991,2022-09-18,0,empty,0,,,,,,,
1287,992,2022-09-19,0,empty,0,,,,,,,
1288,993,2022-09-20,0,empty,0,,,,,,,
1289,994,2022-09-21,0,empty,0,,,,,,,
1290,995,2022-09-22,0,empty,0,,,,,,,
1291,996,2022-09-23,0,empty,0,,,,,,,
1292,997,2022-09-24,0,empty,0,,,,,,,
1293,998,2022-09-25,0,empty,0,,,,,,,
1294,999,2022-09-26,0,empty,0,,,,,,,
1295,1000,2022-09-27,0,empty,0,,,,,,,
1296,1001,2022-09-28,0,empty,0,,,,,,,
1297,1002,2022-09-29,0,empty,0,,,,,,,
1298,1003,2022-09-30,0,empty,0,,,,,,,
1299,1004,2022-10-01,0,empty,0,,,,,,,
1300,1005,2022-10-02,0,empty,0,,,,,,,
1301,1006,2022-10-03,0,empty,0,,,,,,,
1302,1007,2022-10-04,0,empty,0,,,,,,,
1303,1008,2022-10-05,0,empty,0,,,,,,,
1304,1009,2022-10-06,0,empty,0,,,,,,,
1305,1010,2022-10-07,0,empty,0,,,,,,,
1306,1011,2022-10-08,0,empty,0,,,,,,,
1307,1012,2022-10-09,0,empty,0,,,,,,,
1308,1013,2022-10-10,0,empty,0,,,,,,,
1309,1014,2022-10-11,0,empty,0,,,,,,,
1310,1015,2022-10-12,0,empty,0,,,,,,,
1311,1016,2022-10-13,0,empty,0,,,,,,,
1312,1017,2022-10-14,0,empty,0,,,,,,,
1313,1018,2022-10-15,0,empty,0,,,,,,,
1314,1019,2022-10-16,0,empty,0,,,,,,,
1315,1020,2022-10-17,0,empty,0,,,,,,,
1316,1021,2022-10-18,0,empty,0,,,,,,,
1317,1022,2022-10-19,0,empty,0,,,,,,,
1318,1023,2022-10-20,0,empty,0,,,,,,,
1319,1024,2022-10-21,0,empty,0,,,,,,,
1320,1025,2022-10-22,0,empty,0,,,,,,,
1321,1026,2022-10-23,0,empty,0,,,,,,,
1322,1027,2022-10-24,0,empty,0,,,,,,,
1323,1028,2022-10-25,0,empty,0,,,,,,,
1324,1029,2022-10-26,0,empty,0,,,,,,,
1325,1030,2022-10-27,0,empty,0,,,,,,,
1326,1031,2022-10-28,0,empty,0,,,,,,,
1327,1032,2022-10-29,0,empty,0,,,,,,,
1328,1033,2022-10-30,0,empty,0,,,,,,,
1329,1034,2022-10-31,0,empty,0,,,,,,,
1330,1035,2022-11-01,0,empty,0,,,,,,,
1331,1036,2022-11-02,0,empty,0,,,,,,,
1332,1037,2022-11-03,0,empty,0,,,,,,,
1333,1038,2022-11-04,0,empty,0,,,,,,,
1334,1039,2022-11-05,0,empty,0,,,,,,,
1335,1040,2022-11-06,0,empty,0,,,,,,,
1336,1041,2022-11-07,0,empty,0,,,,,,,
1337,1042,2022-11-08,0,empty,0,,,,,,,
1338,1043,2022-11-09,0,empty,0,,,,,,,
1339,1044,2022-11-10,0,empty,0,,,,,,,
1340,1045,2022-11-11,0,empty,0,,,,,,,
1341,1046,2022-11-12,0,empty,0,,,,,,,
1342,1047,2022-11-13,0,empty,0,,,,,,,
1343,1048,2022-11-14,0,empty,0,,,,,,,
1344,1049,2022-11-15,0,empty,0,,,,,,,
1345,1050,2022-11-16,0,empty,0,,,,,,,
1346,1051,2022-11-17,0,empty,0,,,,,,,
1347,1052,2022-11-18,0,empty,0,,,,,,,
1348,1053,2022-11-19,0,empty,0,,,,,,,
1349,1054,2022-11-20,0,empty,0,,,,,,,
1350,1055,2022-11-21,0,empty,0,,,,,,,
1351,1056,2022-11-22,0,empty,0,,,,,,,
1352,1057,2022-11-23,0,empty,0,,,,,,,
1353,1058,2022-11-24,0,empty,0,,,,,,,
1354,1059,2022-11-25,0,empty,0,,,,,,,
1355,1060,2022-11-26,0,empty,0,,,,,,,
1356,1061,2022-11-27,0,empty,0,,,,,,,
1357,1062,2022-11-28,0,empty,0,,,,,,,
1358,1063,2022-11-29,0,empty,0,,,,,,,
1359,1064,2022-11-30,0,empty,0,,,,,,,
1360,1065,2022-12-01,0,empty,0,,,,,,,
1361,1066,2022-12-02,0,empty,0,,,,,,,
1362,1067,2022-12-03,0,empty,0,,,,,,,
1363,1068,2022-12-04,0,empty,0,,,,,,,
1364,1069,2022-12-05,0,empty,0,,,,,,,
1365,1070,2022-12-06,0,empty,0,,,,,,,
1366,1071,2022-12-07,0,empty,0,,,,,,,
1367,1072,2022-12-08,0,empty,0,,,,,,,
1368,1073,2022-12-09,0,empty,0,,,,,,,
1369,1074,2022-12-10,0,empty,0,,,,,,,
1370,1075,2022-12-11,0,empty,0,,,,,,,
