,index,date,qty,action_type,order_balance,order_id,product_id,product_name,manufacturer,product_group_code,product_group_name,model_name,stock_balance
1807,761,2022-01-31,0,empty,0.0,,,,,,,,
1808,3039,2022-01-31,-1,stockout,,6e8ca6306ac8341a012ba0839c176ddd,116.0,Рыхлитель KUHN RPR 4830-930,KUHN,TL,Прицепное оборудование,TL-RPR 4830-930,0.0
1809,762,2022-02-01,0,empty,0.0,,,,,,,,
1810,3047,2022-02-01,-1,stockout,,447ebc876267ad6908ebe23169df5ab8,133.0,Пресс-подборщик KUHN 	FB 2130,KUHN,TL,Прицепное оборудование,TL-	FB 2130,0.0
1811,763,2022-02-02,0,empty,0.0,,,,,,,,
1812,3043,2022-02-03,-1,stockout,,b22efbff7f011e1e43d3dd722956648f,35.0,Косилки-плющилки John Deere R990R,John Deere,TL,Прицепное оборудование,TL-R990R,0.0
1813,2930,2022-02-03,-1,stockout,,6ceab9b290c5cee3572bbfff9265354d,173.0,Трактор John Deere 6125M [125hp] (Tractor MFWD; APH),John Deere,TR,Тракторы,TR-6125M [125hp],0.0
1814,3041,2022-02-03,-1,stockout,,e10b7738ae8497654e63e21643839190,88.0,ГУСЕНИЧНЫЙ МИНИ-ПОГРУЗЧИК JCB 300T,JCB,TR,Тракторы,TR-300T,0.0
1815,764,2022-02-03,0,empty,0.0,,,,,,,,
1816,2952,2022-02-04,-1,stockout,,ade7dfe1f278c9a29377ed89199e7890,138.0,Пресс-подборщик KUHN VB 2265,KUHN,TL,Прицепное оборудование,TL-VB 2265,1.0
1817,765,2022-02-04,0,empty,0.0,,,,,,,,
1818,3049,2022-02-05,-3,stockout,,9f283bd76ea38f2a6615bcb1c0cdb5b6,93.0,погрузчик JCB JCB 535-95,JCB,LDR,Погрузчики,LDR-JCB 535-95,0.0
1819,766,2022-02-05,0,empty,0.0,,,,,,,,
1820,767,2022-02-06,0,empty,0.0,,,,,,,,
1821,768,2022-02-07,0,empty,0.0,,,,,,,,
1822,769,2022-02-08,0,empty,0.0,,,,,,,,
1823,3045,2022-02-08,-1,stockout,,3a02511bed5cf3ca9cf6f02370c501b8,215.0,Зерноуборочный комбайн John Deere S550 [290hp] (Combine rotary; Class VI),John Deere,HARV,Зерноуборочные комбайны,HARV-S550 [290hp],0.0
1824,2947,2022-02-09,-1,stockout,,40d51a1efd3ffc74808e224d5c5f4c2f,179.0,Трактор John Deere 6170M [170hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-6170M [170hp],0.0
1825,770,2022-02-09,0,empty,0.0,,,,,,,,
1826,771,2022-02-10,0,empty,0.0,,,,,,,,
1827,3051,2022-02-11,-2,stockout,,3d6785581e7dfddfc829d20abd600559,79.0,Разбрасыватель удобрений John Deere DN218,John Deere,TL,Прицепное оборудование,TL-DN218,0.0
1828,772,2022-02-11,0,empty,0.0,,,,,,,,
1829,773,2022-02-12,0,empty,0.0,,,,,,,,
1830,774,2022-02-13,0,empty,0.0,,,,,,,,
1831,775,2022-02-14,0,empty,0.0,,,,,,,,
1832,3053,2022-02-15,-2,stockout,,6ec5aff8adb74a398eb3d21d7d832984,13.0,Прицепные опрыскиватели John Deere M952,John Deere,SPR,Опрыскиватели,SPR-M952,0.0
1833,776,2022-02-15,0,empty,0.0,,,,,,,,
1834,3055,2022-02-16,-1,stockout,,f72e3b801c839bcbe63a37ed3ec10d2f,232.0,Зерноуборочный комбайн John Deere W660 [320hp] (Combine walker; Class VI),John Deere,HARV,Зерноуборочные комбайны,HARV-W660 [320hp],0.0
1835,777,2022-02-16,0,empty,0.0,,,,,,,,
1836,778,2022-02-17,0,empty,0.0,,,,,,,,
1837,779,2022-02-18,0,empty,0.0,,,,,,,,
1838,780,2022-02-19,0,empty,0.0,,,,,,,,
1839,781,2022-02-20,0,empty,0.0,,,,,,,,
1840,782,2022-02-21,0,empty,0.0,,,,,,,,
1841,783,2022-02-22,0,empty,0.0,,,,,,,,
1842,784,2022-02-23,0,empty,0.0,,,,,,,,
1843,3057,2022-02-23,-2,stockout,,41348614b2432694a50c87a3819be48b,187.0,Трактор John Deere 8270R [270hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8270R [270hp],0.0
1844,2978,2022-02-23,-1,stockout,,5dac722fbe56fd834245d3c4cd679f01,143.0,Разбрасыватель KUHN 8114,KUHN,TL,Прицепное оборудование,TL-8114,0.0
1845,3059,2022-02-24,-1,stockout,,6e8ca6306ac8341a012ba0839c176ddd,116.0,Рыхлитель KUHN RPR 4830-930,KUHN,TL,Прицепное оборудование,TL-RPR 4830-930,0.0
1846,785,2022-02-24,0,empty,0.0,,,,,,,,
1847,2989,2022-02-24,-1,stockout,,f2aa5591cbaada2deeeff4ec3fa77040,160.0,Трактор John Deere 9510R [510hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9510R [510hp],0.0
1848,786,2022-02-25,0,empty,0.0,,,,,,,,
1849,787,2022-02-26,0,empty,0.0,,,,,,,,
1850,788,2022-02-27,0,empty,0.0,,,,,,,,
1851,789,2022-02-28,0,empty,0.0,,,,,,,,
1852,3061,2022-02-28,-1,stockout,,447ebc876267ad6908ebe23169df5ab8,133.0,Пресс-подборщик KUHN 	FB 2130,KUHN,TL,Прицепное оборудование,TL-	FB 2130,0.0
1853,790,2022-03-01,0,empty,0.0,,,,,,,,
1854,791,2022-03-02,0,empty,0.0,,,,,,,,
1855,3065,2022-03-03,-1,stockout,,8d876f84643ecdd7560fd56f94cfa89e,115.0,Рыхлитель KUHN RPR 4830-630,KUHN,TL,Прицепное оборудование,TL-RPR 4830-630,1.0
1856,792,2022-03-03,0,empty,0.0,,,,,,,,
1857,2998,2022-03-04,-1,stockout,,da4cb432881c316030ea7da47881fba6,229.0,Зерноуборочный комбайн John Deere W330 [204hp] (Combine walker; Class I-IV),John Deere,HARV,Зерноуборочные комбайны,HARV-W330 [204hp],1.0
1858,793,2022-03-04,0,empty,0.0,,,,,,,,
1859,3063,2022-03-05,-1,stockout,,b22efbff7f011e1e43d3dd722956648f,35.0,Косилки-плющилки John Deere R990R,John Deere,TL,Прицепное оборудование,TL-R990R,0.0
1860,794,2022-03-05,0,empty,0.0,,,,,,,,
1861,795,2022-03-06,0,empty,0.0,,,,,,,,
1862,796,2022-03-07,0,empty,0.0,,,,,,,,
1863,797,2022-03-08,0,empty,0.0,,,,,,,,
1864,798,2022-03-09,0,empty,0.0,,,,,,,,
1865,3068,2022-03-10,-1,stockout,,25deb71536292d4aa0f9457456bf5af1,206.0,Трактор John Deere 9510RT [510hp] (Tractor Track; Tractor Track),John Deere,TR,Тракторы,TR-9510RT [510hp],0.0
1866,799,2022-03-10,0,empty,0.0,,,,,,,,
1867,800,2022-03-11,0,empty,0.0,,,,,,,,
1868,801,2022-03-12,0,empty,0.0,,,,,,,,
1869,3070,2022-03-12,-1,stockout,,9f283bd76ea38f2a6615bcb1c0cdb5b6,93.0,погрузчик JCB JCB 535-95,JCB,LDR,Погрузчики,LDR-JCB 535-95,0.0
1870,802,2022-03-13,0,empty,0.0,,,,,,,,
1871,803,2022-03-14,0,empty,0.0,,,,,,,,
1872,804,2022-03-15,0,empty,0.0,,,,,,,,
1873,805,2022-03-16,0,empty,0.0,,,,,,,,
1874,806,2022-03-17,0,empty,0.0,,,,,,,,
1875,807,2022-03-18,0,empty,0.0,,,,,,,,
1876,3016,2022-03-18,-1,stockout,,f76a7ae2298e71ddad8dfe271a423f86,71.0,Почвообрабатывающая техника John Deere 2730,John Deere,TL,Прицепное оборудование,TL-2730,0.0
1877,808,2022-03-19,0,empty,0.0,,,,,,,,
1878,3027,2022-03-19,-1,stockout,,a7b42ea7765f2fb05fdfea84260e1fc8,175.0,Трактор John Deere 6135B [135hp] (Tractor MFWD; APH),John Deere,TR,Тракторы,TR-6135B [135hp],0.0
1879,809,2022-03-20,0,empty,0.0,,,,,,,,
1880,810,2022-03-21,0,empty,0.0,,,,,,,,
1881,811,2022-03-22,0,empty,0.0,,,,,,,,
1882,812,2022-03-23,0,empty,0.0,,,,,,,,
1883,813,2022-03-24,0,empty,0.0,,,,,,,,
1884,814,2022-03-25,0,empty,0.0,,,,,,,,
1885,815,2022-03-26,0,empty,0.0,,,,,,,,
1886,816,2022-03-27,0,empty,0.0,,,,,,,,
1887,817,2022-03-28,0,empty,0.0,,,,,,,,
1888,818,2022-03-29,0,empty,0.0,,,,,,,,
1889,3072,2022-03-30,-1,stockout,,8d876f84643ecdd7560fd56f94cfa89e,115.0,Рыхлитель KUHN RPR 4830-630,KUHN,TL,Прицепное оборудование,TL-RPR 4830-630,0.0
1890,819,2022-03-30,0,empty,0.0,,,,,,,,
1891,820,2022-03-31,0,empty,0.0,,,,,,,,
1892,3074,2022-04-01,-1,stockout,,6ec5aff8adb74a398eb3d21d7d832984,13.0,Прицепные опрыскиватели John Deere M952,John Deere,SPR,Опрыскиватели,SPR-M952,0.0
1893,821,2022-04-01,0,empty,0.0,,,,,,,,
1894,822,2022-04-02,0,empty,0.0,,,,,,,,
1895,823,2022-04-03,0,empty,0.0,,,,,,,,
1896,824,2022-04-04,0,empty,0.0,,,,,,,,
1897,825,2022-04-05,0,empty,0.0,,,,,,,,
1898,826,2022-04-06,0,empty,0.0,,,,,,,,
1899,827,2022-04-07,0,empty,0.0,,,,,,,,
1900,828,2022-04-08,0,empty,0.0,,,,,,,,
1901,829,2022-04-09,0,empty,0.0,,,,,,,,
1902,830,2022-04-10,0,empty,0.0,,,,,,,,
1903,831,2022-04-11,0,empty,0.0,,,,,,,,
1904,832,2022-04-12,0,empty,0.0,,,,,,,,
1905,833,2022-04-13,0,empty,0.0,,,,,,,,
1906,834,2022-04-14,0,empty,0.0,,,,,,,,
1907,835,2022-04-15,0,empty,0.0,,,,,,,,
1908,2953,2022-04-15,-1,stockout,,ade7dfe1f278c9a29377ed89199e7890,138.0,Пресс-подборщик KUHN VB 2265,KUHN,TL,Прицепное оборудование,TL-VB 2265,0.0
1909,836,2022-04-16,0,empty,0.0,,,,,,,,
1910,837,2022-04-17,0,empty,0.0,,,,,,,,
1911,838,2022-04-18,0,empty,0.0,,,,,,,,
1912,839,2022-04-19,0,empty,0.0,,,,,,,,
1913,840,2022-04-20,0,empty,0.0,,,,,,,,
1914,841,2022-04-21,0,empty,0.0,,,,,,,,
1915,842,2022-04-22,0,empty,0.0,,,,,,,,
1916,843,2022-04-23,0,empty,0.0,,,,,,,,
1917,844,2022-04-24,0,empty,0.0,,,,,,,,
1918,845,2022-04-25,0,empty,0.0,,,,,,,,
1919,846,2022-04-26,0,empty,0.0,,,,,,,,
1920,847,2022-04-27,0,empty,0.0,,,,,,,,
1921,848,2022-04-28,0,empty,0.0,,,,,,,,
1922,849,2022-04-29,0,empty,0.0,,,,,,,,
1923,850,2022-04-30,0,empty,0.0,,,,,,,,
1924,851,2022-05-01,0,empty,0.0,,,,,,,,
1925,852,2022-05-02,0,empty,0.0,,,,,,,,
1926,853,2022-05-03,0,empty,0.0,,,,,,,,
1927,854,2022-05-04,0,empty,0.0,,,,,,,,
1928,855,2022-05-05,0,empty,0.0,,,,,,,,
1929,2999,2022-05-05,-1,stockout,,da4cb432881c316030ea7da47881fba6,229.0,Зерноуборочный комбайн John Deere W330 [204hp] (Combine walker; Class I-IV),John Deere,HARV,Зерноуборочные комбайны,HARV-W330 [204hp],0.0
1930,856,2022-05-06,0,empty,0.0,,,,,,,,
1931,857,2022-05-07,0,empty,0.0,,,,,,,,
1932,858,2022-05-08,0,empty,0.0,,,,,,,,
1933,859,2022-05-09,0,empty,0.0,,,,,,,,
1934,860,2022-05-10,0,empty,0.0,,,,,,,,
1935,861,2022-05-11,0,empty,0.0,,,,,,,,
1936,862,2022-05-12,0,empty,0.0,,,,,,,,
1937,3066,2022-05-12,-1,stockout,,8d876f84643ecdd7560fd56f94cfa89e,115.0,Рыхлитель KUHN RPR 4830-630,KUHN,TL,Прицепное оборудование,TL-RPR 4830-630,0.0
1938,863,2022-05-13,0,empty,0.0,,,,,,,,
1939,864,2022-05-14,0,empty,0.0,,,,,,,,
1940,865,2022-05-15,0,empty,0.0,,,,,,,,
1941,866,2022-05-16,0,empty,0.0,,,,,,,,
1942,867,2022-05-17,0,empty,0.0,,,,,,,,
1943,868,2022-05-18,0,empty,0.0,,,,,,,,
1944,869,2022-05-19,0,empty,0.0,,,,,,,,
1945,870,2022-05-20,0,empty,0.0,,,,,,,,
1946,871,2022-05-21,0,empty,0.0,,,,,,,,
1947,872,2022-05-22,0,empty,0.0,,,,,,,,
1948,873,2022-05-23,0,empty,0.0,,,,,,,,
1949,874,2022-05-24,0,empty,0.0,,,,,,,,
1950,875,2022-05-25,0,empty,0.0,,,,,,,,
1951,876,2022-05-26,0,empty,0.0,,,,,,,,
1952,877,2022-05-27,0,empty,0.0,,,,,,,,
1953,878,2022-05-28,0,empty,0.0,,,,,,,,
1954,879,2022-05-29,0,empty,0.0,,,,,,,,
1955,880,2022-05-30,0,empty,0.0,,,,,,,,
1956,881,2022-05-31,0,empty,0.0,,,,,,,,
1957,882,2022-06-01,0,empty,0.0,,,,,,,,
1958,883,2022-06-02,0,empty,0.0,,,,,,,,
1959,884,2022-06-03,0,empty,0.0,,,,,,,,
1960,885,2022-06-04,0,empty,0.0,,,,,,,,
1961,886,2022-06-05,0,empty,0.0,,,,,,,,
1962,887,2022-06-06,0,empty,0.0,,,,,,,,
1963,888,2022-06-07,0,empty,0.0,,,,,,,,
1964,889,2022-06-08,0,empty,0.0,,,,,,,,
1965,890,2022-06-09,0,empty,0.0,,,,,,,,
1966,891,2022-06-10,0,empty,0.0,,,,,,,,
1967,892,2022-06-11,0,empty,0.0,,,,,,,,
1968,893,2022-06-12,0,empty,0.0,,,,,,,,
1969,894,2022-06-13,0,empty,0.0,,,,,,,,
1970,895,2022-06-14,0,empty,0.0,,,,,,,,
1971,896,2022-06-15,0,empty,0.0,,,,,,,,
1972,897,2022-06-16,0,empty,0.0,,,,,,,,
1973,898,2022-06-17,0,empty,0.0,,,,,,,,
1974,899,2022-06-18,0,empty,0.0,,,,,,,,
1975,900,2022-06-19,0,empty,0.0,,,,,,,,
1976,901,2022-06-20,0,empty,0.0,,,,,,,,
1977,902,2022-06-21,0,empty,0.0,,,,,,,,
1978,903,2022-06-22,0,empty,0.0,,,,,,,,
1979,904,2022-06-23,0,empty,0.0,,,,,,,,
1980,905,2022-06-24,0,empty,0.0,,,,,,,,
1981,906,2022-06-25,0,empty,0.0,,,,,,,,
1982,907,2022-06-26,0,empty,0.0,,,,,,,,
1983,908,2022-06-27,0,empty,0.0,,,,,,,,
1984,909,2022-06-28,0,empty,0.0,,,,,,,,
1985,910,2022-06-29,0,empty,0.0,,,,,,,,
1986,911,2022-06-30,0,empty,0.0,,,,,,,,
1987,912,2022-07-01,0,empty,0.0,,,,,,,,
1988,913,2022-07-02,0,empty,0.0,,,,,,,,
1989,914,2022-07-03,0,empty,0.0,,,,,,,,
1990,915,2022-07-04,0,empty,0.0,,,,,,,,
1991,916,2022-07-05,0,empty,0.0,,,,,,,,
1992,917,2022-07-06,0,empty,0.0,,,,,,,,
1993,918,2022-07-07,0,empty,0.0,,,,,,,,
1994,919,2022-07-08,0,empty,0.0,,,,,,,,
1995,920,2022-07-09,0,empty,0.0,,,,,,,,
1996,921,2022-07-10,0,empty,0.0,,,,,,,,
1997,922,2022-07-11,0,empty,0.0,,,,,,,,
1998,923,2022-07-12,0,empty,0.0,,,,,,,,
1999,924,2022-07-13,0,empty,0.0,,,,,,,,
2000,925,2022-07-14,0,empty,0.0,,,,,,,,
2001,926,2022-07-15,0,empty,0.0,,,,,,,,
2002,927,2022-07-16,0,empty,0.0,,,,,,,,
2003,928,2022-07-17,0,empty,0.0,,,,,,,,
2004,929,2022-07-18,0,empty,0.0,,,,,,,,
2005,930,2022-07-19,0,empty,0.0,,,,,,,,
2006,931,2022-07-20,0,empty,0.0,,,,,,,,
2007,932,2022-07-21,0,empty,0.0,,,,,,,,
2008,933,2022-07-22,0,empty,0.0,,,,,,,,
2009,934,2022-07-23,0,empty,0.0,,,,,,,,
2010,935,2022-07-24,0,empty,0.0,,,,,,,,
2011,936,2022-07-25,0,empty,0.0,,,,,,,,
2012,937,2022-07-26,0,empty,0.0,,,,,,,,
2013,938,2022-07-27,0,empty,0.0,,,,,,,,
2014,939,2022-07-28,0,empty,0.0,,,,,,,,
2015,940,2022-07-29,0,empty,0.0,,,,,,,,
2016,941,2022-07-30,0,empty,0.0,,,,,,,,
2017,942,2022-07-31,0,empty,0.0,,,,,,,,
2018,943,2022-08-01,0,empty,0.0,,,,,,,,
2019,944,2022-08-02,0,empty,0.0,,,,,,,,
2020,945,2022-08-03,0,empty,0.0,,,,,,,,
2021,946,2022-08-04,0,empty,0.0,,,,,,,,
2022,947,2022-08-05,0,empty,0.0,,,,,,,,
2023,948,2022-08-06,0,empty,0.0,,,,,,,,
2024,949,2022-08-07,0,empty,0.0,,,,,,,,
2025,950,2022-08-08,0,empty,0.0,,,,,,,,
2026,951,2022-08-09,0,empty,0.0,,,,,,,,
2027,952,2022-08-10,0,empty,0.0,,,,,,,,
2028,953,2022-08-11,0,empty,0.0,,,,,,,,
2029,954,2022-08-12,0,empty,0.0,,,,,,,,
2030,955,2022-08-13,0,empty,0.0,,,,,,,,
2031,956,2022-08-14,0,empty,0.0,,,,,,,,
2032,957,2022-08-15,0,empty,0.0,,,,,,,,
2033,958,2022-08-16,0,empty,0.0,,,,,,,,
2034,959,2022-08-17,0,empty,0.0,,,,,,,,
2035,960,2022-08-18,0,empty,0.0,,,,,,,,
2036,961,2022-08-19,0,empty,0.0,,,,,,,,
2037,962,2022-08-20,0,empty,0.0,,,,,,,,
2038,963,2022-08-21,0,empty,0.0,,,,,,,,
2039,964,2022-08-22,0,empty,0.0,,,,,,,,
2040,965,2022-08-23,0,empty,0.0,,,,,,,,
2041,966,2022-08-24,0,empty,0.0,,,,,,,,
2042,967,2022-08-25,0,empty,0.0,,,,,,,,
2043,968,2022-08-26,0,empty,0.0,,,,,,,,
2044,969,2022-08-27,0,empty,0.0,,,,,,,,
2045,970,2022-08-28,0,empty,0.0,,,,,,,,
2046,971,2022-08-29,0,empty,0.0,,,,,,,,
2047,972,2022-08-30,0,empty,0.0,,,,,,,,
2048,973,2022-08-31,0,empty,0.0,,,,,,,,
2049,974,2022-09-01,0,empty,0.0,,,,,,,,
2050,975,2022-09-02,0,empty,0.0,,,,,,,,
2051,976,2022-09-03,0,empty,0.0,,,,,,,,
2052,977,2022-09-04,0,empty,0.0,,,,,,,,
2053,978,2022-09-05,0,empty,0.0,,,,,,,,
2054,979,2022-09-06,0,empty,0.0,,,,,,,,
2055,980,2022-09-07,0,empty,0.0,,,,,,,,
2056,981,2022-09-08,0,empty,0.0,,,,,,,,
2057,982,2022-09-09,0,empty,0.0,,,,,,,,
2058,983,2022-09-10,0,empty,0.0,,,,,,,,
2059,984,2022-09-11,0,empty,0.0,,,,,,,,
2060,985,2022-09-12,0,empty,0.0,,,,,,,,
2061,986,2022-09-13,0,empty,0.0,,,,,,,,
2062,987,2022-09-14,0,empty,0.0,,,,,,,,
2063,988,2022-09-15,0,empty,0.0,,,,,,,,
2064,989,2022-09-16,0,empty,0.0,,,,,,,,
2065,990,2022-09-17,0,empty,0.0,,,,,,,,
2066,991,2022-09-18,0,empty,0.0,,,,,,,,
2067,992,2022-09-19,0,empty,0.0,,,,,,,,
2068,993,2022-09-20,0,empty,0.0,,,,,,,,
2069,994,2022-09-21,0,empty,0.0,,,,,,,,
2070,995,2022-09-22,0,empty,0.0,,,,,,,,
2071,996,2022-09-23,0,empty,0.0,,,,,,,,
2072,997,2022-09-24,0,empty,0.0,,,,,,,,
2073,998,2022-09-25,0,empty,0.0,,,,,,,,
2074,999,2022-09-26,0,empty,0.0,,,,,,,,
2075,1000,2022-09-27,0,empty,0.0,,,,,,,,
2076,1001,2022-09-28,0,empty,0.0,,,,,,,,
2077,1002,2022-09-29,0,empty,0.0,,,,,,,,
2078,1003,2022-09-30,0,empty,0.0,,,,,,,,
2079,1004,2022-10-01,0,empty,0.0,,,,,,,,
2080,1005,2022-10-02,0,empty,0.0,,,,,,,,
2081,1006,2022-10-03,0,empty,0.0,,,,,,,,
2082,1007,2022-10-04,0,empty,0.0,,,,,,,,
2083,1008,2022-10-05,0,empty,0.0,,,,,,,,
2084,1009,2022-10-06,0,empty,0.0,,,,,,,,
2085,1010,2022-10-07,0,empty,0.0,,,,,,,,
2086,1011,2022-10-08,0,empty,0.0,,,,,,,,
2087,1012,2022-10-09,0,empty,0.0,,,,,,,,
2088,1013,2022-10-10,0,empty,0.0,,,,,,,,
2089,1014,2022-10-11,0,empty,0.0,,,,,,,,
2090,1015,2022-10-12,0,empty,0.0,,,,,,,,
2091,1016,2022-10-13,0,empty,0.0,,,,,,,,
2092,1017,2022-10-14,0,empty,0.0,,,,,,,,
2093,1018,2022-10-15,0,empty,0.0,,,,,,,,
2094,1019,2022-10-16,0,empty,0.0,,,,,,,,
2095,1020,2022-10-17,0,empty,0.0,,,,,,,,
2096,1021,2022-10-18,0,empty,0.0,,,,,,,,
2097,1022,2022-10-19,0,empty,0.0,,,,,,,,
2098,1023,2022-10-20,0,empty,0.0,,,,,,,,
2099,1024,2022-10-21,0,empty,0.0,,,,,,,,
2100,1025,2022-10-22,0,empty,0.0,,,,,,,,
2101,1026,2022-10-23,0,empty,0.0,,,,,,,,
2102,1027,2022-10-24,0,empty,0.0,,,,,,,,
2103,1028,2022-10-25,0,empty,0.0,,,,,,,,
2104,1029,2022-10-26,0,empty,0.0,,,,,,,,
2105,1030,2022-10-27,0,empty,0.0,,,,,,,,
2106,1031,2022-10-28,0,empty,0.0,,,,,,,,
2107,1032,2022-10-29,0,empty,0.0,,,,,,,,
2108,1033,2022-10-30,0,empty,0.0,,,,,,,,
2109,1034,2022-10-31,0,empty,0.0,,,,,,,,
2110,1035,2022-11-01,0,empty,0.0,,,,,,,,
2111,1036,2022-11-02,0,empty,0.0,,,,,,,,
2112,1037,2022-11-03,0,empty,0.0,,,,,,,,
2113,1038,2022-11-04,0,empty,0.0,,,,,,,,
2114,1039,2022-11-05,0,empty,0.0,,,,,,,,
2115,1040,2022-11-06,0,empty,0.0,,,,,,,,
2116,1041,2022-11-07,0,empty,0.0,,,,,,,,
2117,1042,2022-11-08,0,empty,0.0,,,,,,,,
2118,1043,2022-11-09,0,empty,0.0,,,,,,,,
2119,1044,2022-11-10,0,empty,0.0,,,,,,,,
2120,1045,2022-11-11,0,empty,0.0,,,,,,,,
2121,1046,2022-11-12,0,empty,0.0,,,,,,,,
2122,1047,2022-11-13,0,empty,0.0,,,,,,,,
2123,1048,2022-11-14,0,empty,0.0,,,,,,,,
2124,1049,2022-11-15,0,empty,0.0,,,,,,,,
2125,1050,2022-11-16,0,empty,0.0,,,,,,,,
2126,1051,2022-11-17,0,empty,0.0,,,,,,,,
2127,1052,2022-11-18,0,empty,0.0,,,,,,,,
2128,1053,2022-11-19,0,empty,0.0,,,,,,,,
2129,1054,2022-11-20,0,empty,0.0,,,,,,,,
2130,1055,2022-11-21,0,empty,0.0,,,,,,,,
2131,1056,2022-11-22,0,empty,0.0,,,,,,,,
2132,1057,2022-11-23,0,empty,0.0,,,,,,,,
2133,1058,2022-11-24,0,empty,0.0,,,,,,,,
2134,1059,2022-11-25,0,empty,0.0,,,,,,,,
2135,1060,2022-11-26,0,empty,0.0,,,,,,,,
2136,1061,2022-11-27,0,empty,0.0,,,,,,,,
2137,1062,2022-11-28,0,empty,0.0,,,,,,,,
2138,1063,2022-11-29,0,empty,0.0,,,,,,,,
2139,1064,2022-11-30,0,empty,0.0,,,,,,,,
2140,1065,2022-12-01,0,empty,0.0,,,,,,,,
2141,1066,2022-12-02,0,empty,0.0,,,,,,,,
2142,1067,2022-12-03,0,empty,0.0,,,,,,,,
2143,1068,2022-12-04,0,empty,0.0,,,,,,,,
2144,1069,2022-12-05,0,empty,0.0,,,,,,,,
2145,1070,2022-12-06,0,empty,0.0,,,,,,,,
2146,1071,2022-12-07,0,empty,0.0,,,,,,,,
2147,1072,2022-12-08,0,empty,0.0,,,,,,,,
2148,1073,2022-12-09,0,empty,0.0,,,,,,,,
2149,1074,2022-12-10,0,empty,0.0,,,,,,,,
2150,1075,2022-12-11,0,empty,0.0,,,,,,,,
2151,1076,2022-12-12,0,empty,0.0,,,,,,,,
2152,1077,2022-12-13,0,empty,0.0,,,,,,,,
2153,1078,2022-12-14,0,empty,0.0,,,,,,,,
2154,1079,2022-12-15,0,empty,0.0,,,,,,,,
2155,1080,2022-12-16,0,empty,0.0,,,,,,,,
2156,1081,2022-12-17,0,empty,0.0,,,,,,,,
2157,1082,2022-12-18,0,empty,0.0,,,,,,,,
2158,1083,2022-12-19,0,empty,0.0,,,,,,,,
2159,1084,2022-12-20,0,empty,0.0,,,,,,,,
2160,1085,2022-12-21,0,empty,0.0,,,,,,,,
2161,1086,2022-12-22,0,empty,0.0,,,,,,,,
2162,1087,2022-12-23,0,empty,0.0,,,,,,,,
2163,1088,2022-12-24,0,empty,0.0,,,,,,,,
2164,1089,2022-12-25,0,empty,0.0,,,,,,,,
2165,1090,2022-12-26,0,empty,0.0,,,,,,,,
2166,1091,2022-12-27,0,empty,0.0,,,,,,,,
2167,1092,2022-12-28,0,empty,0.0,,,,,,,,
2168,1093,2022-12-29,0,empty,0.0,,,,,,,,
2169,1094,2022-12-30,0,empty,0.0,,,,,,,,
2170,1095,2022-12-31,0,empty,0.0,,,,,,,,
2171,1096,2023-01-01,0,empty,0.0,,,,,,,,
2172,1097,2023-01-02,0,empty,0.0,,,,,,,,
2173,1098,2023-01-03,0,empty,0.0,,,,,,,,
2174,1099,2023-01-04,0,empty,0.0,,,,,,,,
2175,1100,2023-01-05,0,empty,0.0,,,,,,,,
2176,1101,2023-01-06,0,empty,0.0,,,,,,,,
2177,1102,2023-01-07,0,empty,0.0,,,,,,,,
2178,1103,2023-01-08,0,empty,0.0,,,,,,,,
2179,1104,2023-01-09,0,empty,0.0,,,,,,,,
2180,1105,2023-01-10,0,empty,0.0,,,,,,,,
2181,1106,2023-01-11,0,empty,0.0,,,,,,,,
2182,1107,2023-01-12,0,empty,0.0,,,,,,,,
2183,1108,2023-01-13,0,empty,0.0,,,,,,,,
2184,1109,2023-01-14,0,empty,0.0,,,,,,,,
2185,1110,2023-01-15,0,empty,0.0,,,,,,,,
2186,1111,2023-01-16,0,empty,0.0,,,,,,,,
2187,1112,2023-01-17,0,empty,0.0,,,,,,,,
2188,1113,2023-01-18,0,empty,0.0,,,,,,,,
2189,1114,2023-01-19,0,empty,0.0,,,,,,,,
2190,1115,2023-01-20,0,empty,0.0,,,,,,,,
2191,1116,2023-01-21,0,empty,0.0,,,,,,,,
2192,1117,2023-01-22,0,empty,0.0,,,,,,,,
2193,1118,2023-01-23,0,empty,0.0,,,,,,,,
2194,1119,2023-01-24,0,empty,0.0,,,,,,,,
2195,1120,2023-01-25,0,empty,0.0,,,,,,,,
2196,1121,2023-01-26,0,empty,0.0,,,,,,,,
2197,1122,2023-01-27,0,empty,0.0,,,,,,,,
2198,1123,2023-01-28,0,empty,0.0,,,,,,,,
2199,1124,2023-01-29,0,empty,0.0,,,,,,,,
2200,1125,2023-01-30,0,empty,0.0,,,,,,,,
2201,1126,2023-01-31,0,empty,0.0,,,,,,,,
2202,1127,2023-02-01,0,empty,0.0,,,,,,,,
2203,1128,2023-02-02,0,empty,0.0,,,,,,,,
2204,1129,2023-02-03,0,empty,0.0,,,,,,,,
2205,1130,2023-02-04,0,empty,0.0,,,,,,,,
2206,1131,2023-02-05,0,empty,0.0,,,,,,,,
2207,1132,2023-02-06,0,empty,0.0,,,,,,,,
